track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,entropy_amplitude,complexity_amplitude,entropy_flux,complexity_flux,entropy_harmony,complexity_harmony,entropy_spectral,complexity_spectral,higuchi_fd,box_counting_fd
0NXH0Te1ZDnKGDPqwomITQ,Louis Armstrong,pov: you rock around the christmas tree,Winter Wonderland - Single Version,0,181446,False,0.431,0.215,1,-11.471,1,0.0523,0.777,0.0,0.179,0.401,77.108,4,jazz,0.8413257960163545,0.2649760827669273,0.6975954380596323,0.3561624951038528,0.8515614132676342,0.2527149803779727,0.5355853068410885,0.4091701296786494,1.7183186651898734,1.8564764093300272
2LLGg6ai9VJ5VustLsfVZE,Louis Armstrong;Benny Carter,Holidays Are Coming,Christmas Night In Harlem - Single Version,0,158373,False,0.543,0.36,7,-9.177,1,0.179,0.727,0.0,0.228,0.595,149.431,4,jazz,0.8616333300704658,0.2414161115332982,0.6644960983749169,0.3658364943297318,0.7491459842243722,0.3234381615685765,0.6403260852866038,0.4489510213314444,1.8204826859383576,1.8542476228432536
61F8lOj2yTuHdLAViGzZcS,Vince Guaraldi Trio,12 Days of Christmas 2022,O Tannenbaum,0,309386,False,0.577,0.191,5,-15.938,1,0.0405,0.908,0.00824,0.126,0.343,123.338,4,jazz,0.7653669999726646,0.2986265852582496,0.6592305146182479,0.3599382851302725,0.725960093698705,0.340268934627974,0.6017401641203574,0.414242353577319,1.6487965785052825,1.8540606877675971
4BTUoLFbZy69ulVTZoOn5r,Nat King Cole;John Legend,Christmas 2022,The Christmas Song (Chestnuts Roasting On An Open Fire),0,210026,False,0.226,0.382,1,-9.243,1,0.0288,0.845,0.0,0.111,0.165,81.943,4,jazz,0.8810295862461284,0.2082199597061978,0.739686241325008,0.3393446625312786,0.8389067919001879,0.2429600667778273,0.6631930212356433,0.4278134881968188,1.7039317474494906,1.8521973620895924
6ajujXL9Ak5kowvMBDaTc5,Jamie Cullum,Rockin' Around The Christmas Tree 2022,Hang Your Lights,0,296680,False,0.346,0.605,3,-7.059,0,0.0794,0.188,0.0,0.241,0.747,202.175,4,jazz,0.8740222360671752,0.2325342996120957,0.6471891816608359,0.3844379552663952,0.7790009598991207,0.2875479471855195,0.7683828891751249,0.4154756010177138,1.7836067944132532,1.8493865279370192
4C426PqeHP8XqHU5mQIAKS,"Grover Washington, Jr.;Bill Withers",In the Name of Love: The Elektra Recordings 1979-1984,Just the Two of Us,61,237106,False,0.802,0.488,1,-9.304,1,0.0813,0.572,0.0598,0.0763,0.624,95.77,4,jazz,0.87602776595476,0.2322322953589824,0.6644447061344718,0.4083353670725407,0.7352481324835699,0.3205938491777518,0.7796816497629565,0.4075785987724293,1.7541202185112994,1.8529940180870437
1nAqLID4ZQTgDx4mkL4Ikt,Jamie Cullum,A Merry Modern Christmas,All I Want For Christmas Is You,1,253388,False,0.659,0.274,7,-11.686,0,0.186,0.694,0.0,0.148,0.479,127.862,4,jazz,0.8239612046380999,0.2783939139390174,0.6628626151232001,0.3765816394450385,0.7868247459385416,0.2826670013841108,0.5636998964731739,0.4152805661096633,1.6577921488609442,1.849395108164983
6O3FZGHypfvAJNsY12MPAJ,Müzeyyen Senar,Müzeyyen Senar Yayınlanmamış Şarkılar (Altın Arşiv Serisi),Kimseye Etmem Şikayet,41,222106,False,0.257,0.422,5,-4.838,1,0.0311,0.948,0.00821,0.322,0.334,96.078,4,jazz,0.8949061177076751,0.1752371890304323,0.6900496854882554,0.3522613916618699,0.9080216476313556,0.1644797866289539,0.5999429170119729,0.4421381971778699,1.811485087064083,1.871077487840172
4AUror8X0wwt0KSpTJmGHW,Dinah Washington;Brook Benton,60s Christmas Party,Baby (You've Got What It Takes),0,169933,False,0.683,0.668,3,-8.36,1,0.0749,0.833,2.75e-06,0.0548,0.77,132.192,4,jazz,0.8980601734531763,0.1934923982514497,0.658288281422142,0.3765073370811547,0.8675871852804715,0.2360629002029704,0.6372061386259465,0.4447951496629205,1.8178877853845403,1.850403014675976
6BwxBmAMwn45gGbNtw1VE3,Nat King Cole,Calm Christmas,The Christmas Song (Merry Christmas To You) - Remastered,0,188266,False,0.294,0.253,1,-13.146,1,0.0349,0.884,6.3e-06,0.132,0.234,85.256,4,jazz,0.8518206721960982,0.2314958368517057,0.7367252274108483,0.3274668089491336,0.8411567280424936,0.2457981485609501,0.5812981534215231,0.4244205574938381,1.6717631617105555,1.858749588500686
0UsdtLayy7SqJ4rUsDMRk8,Doris Day,With A Smile And A Song,"Perhaps, Perhaps, Perhaps",59,151706,False,0.616,0.271,9,-12.215,0,0.0414,0.759,8.47e-06,0.0781,0.649,104.519,4,jazz,0.8341817607739054,0.2752575319040126,0.6594157857584966,0.3697679830323199,0.8747644781333559,0.222635037757464,0.7034938434856717,0.4386555484018137,1.81361396091955,1.8504092603659912
0f7a6m3AFaFM6uSG4PASl0,Isaac Hayes,pov: you rock around the christmas tree,The Mistletoe And Me,0,239280,False,0.331,0.42,5,-9.251,1,0.0292,0.658,2.64e-05,0.0537,0.157,95.862,4,jazz,0.8656791126495418,0.2221908321147113,0.735968608459985,0.3310107580782722,0.8708395198177005,0.2080033962957326,0.6146115511348776,0.4369258309131881,1.726584377498484,1.8531266011854652
1xU4U0HkoKrDAkKxbTbda6,Kenny Burrell,Ultimate Calm Christmas Jazz,Merry Christmas Baby,0,205053,False,0.499,0.17,8,-15.412,0,0.0422,0.862,0.00108,0.085,0.269,94.45,3,jazz,0.8312304425173179,0.2539452225622461,0.7023928259991982,0.357482421572606,0.8345038633169762,0.2624561733553894,0.5855281589415767,0.4358945878912035,1.7506797658309097,1.847886282619541
0eGSoRXnMmIlkwJaZAt2fi,Sammy Davis Jr.,pov: you are an christmas elf,Something's Gotta Give - Single Version,0,124040,False,0.558,0.341,9,-8.722,0,0.0452,0.727,0.0,0.0601,0.638,138.656,3,jazz,0.7971580570210404,0.3071503730866685,0.6420259640456888,0.378758396667927,0.868772618692745,0.2350276127399656,0.8012901452449697,0.3909629857100095,1.8396477547603207,1.853602762202842
0HLLXulya71QkF53jef2U3,Ceylan Ertem,Yine De Amin,Kovdum,39,225777,False,0.483,0.49,6,-7.935,1,0.04,0.819,0.000109,0.157,0.247,77.141,4,jazz,0.9152971037102484,0.1698734884112636,0.7235110439088503,0.3509198077997397,0.8710773264978352,0.2102348219302657,0.7236149783588605,0.4211051214267347,1.7473330194061447,1.8492215494040491
3UIZQZjOU6I2ru33kRvcV7,Peggy Lee,Classic Christmas Music 2022,It's Christmas Time Again,0,180960,False,0.393,0.173,5,-10.536,1,0.0304,0.868,0.0,0.146,0.223,105.587,5,jazz,0.85182939568364,0.2313546083998371,0.7381523458009998,0.3298488443808742,0.8727559935804653,0.206408020470038,0.5787318109994273,0.4197721509095655,1.7201246104897914,1.849664675977009
3K2js6iGwWiAoMpCkuJG7M,Yura Yunita,Buktikan,Buktikan,39,186642,False,0.771,0.664,8,-3.825,1,0.0443,0.172,0.000114,0.0926,0.672,96.965,4,jazz,0.869226791060918,0.2386443740108386,0.669831962034637,0.3841738145585461,0.8310508273234208,0.2637046760143057,0.6955704947502842,0.4275796485506283,1.7616614809364584,1.856614760770141
0VXJD6Gf5pUmEvMdvgcuBM,Natalie Cole,Coffee Break,Coffee Time,1,148333,False,0.748,0.31,8,-8.917,1,0.0448,0.488,0.0,0.136,0.499,129.924,4,jazz,0.8243396595225805,0.2728190406222882,0.674404295836441,0.3773955475794406,0.7079445300995162,0.3480078552074133,0.692045636404306,0.4293559653377853,1.6396229534984257,1.8530784381281724
2LxGrlboLTVvmegFyRtdP5,Sertab Erener;Can Bonomo,İyiliğe Ninniler,Fış Fış Kayıkçı,45,424029,False,0.657,0.134,0,-13.431,1,0.0357,0.986,0.0,0.114,0.119,117.838,4,jazz,0.8759568912146025,0.1991664581897283,0.7406977257696028,0.3136471143367458,0.843614258451403,0.2440043911556053,0.7028952386495261,0.4294644302135704,1.6894765068897897,1.8532693373470068
0B1HBdtLt2ebn2iHPPn65L,Dean Martin,Jingle Bell Rock 2022,"Baby, It's Cold Outside",0,143733,False,0.439,0.196,0,-16.093,1,0.0601,0.88,0.0,0.0513,0.525,129.581,4,jazz,0.8298509398897168,0.2860496557851888,0.6800672411420918,0.3608489657251963,0.8731301849175959,0.2237203897111456,0.5718415422503944,0.4224965259791734,1.7401509276522789,1.8484177624144091
29aFRSKkk2kYToZF3JgVJC,Julie London,Desayuno en calma,I'm In The Mood For Love,0,149826,False,0.58,0.0545,9,-14.594,0,0.0473,0.963,0.000265,0.0967,0.177,123.341,4,jazz,0.7403845260370158,0.332273279078601,0.7101203048791198,0.3388360622149423,0.7520928430497275,0.3217045717253395,0.4988406287066879,0.398779485702403,1.5619931424763165,1.8494150373493845
51c0n7GwlM1eUtSq9B7a1v,BLOSSOM DEARIE,Jazz Romance,Tea For Two,0,204133,False,0.439,0.0196,3,-25.34,0,0.0378,0.959,2.19e-05,0.13,0.162,102.338,4,jazz,0.7587037471237001,0.3038686148149037,0.7102709976820106,0.3375626381237225,0.8034986456082087,0.2898034523158914,0.6029863210733483,0.4227134206811241,1.6584525356418176,1.8524244466139683
3IeXqCUNquwfnUQrEXSDnu,Leman Sam,İlla,Ayrılığa Dayanamam,43,195626,False,0.645,0.37,7,-8.955,1,0.0367,0.82,0.0,0.177,0.53,126.029,4,jazz,0.8848270359808935,0.2128441006854454,0.6695366547390106,0.3715378293139313,0.8041240189718935,0.291208490354932,0.6945024626700147,0.4367851157578835,1.705791194418567,1.8531576579225009
2i6Zgt3uFaupWIcpvRORMn,B.B. King,Home For Christmas 2022,Please Come Home For Christmas,0,291440,False,0.498,0.533,10,-7.337,1,0.0245,0.261,0.0471,0.314,0.288,96.459,3,jazz,0.8584329586920226,0.2297986026653134,0.6700301567083236,0.3689299455090312,0.8034452832161909,0.2741582355832849,0.6644306691699077,0.4275581297729959,1.66048571121676,1.8525824400141424
3qKapskdglWDCqA7evO3Ux,Melody Gardot;FKJ,LoFi & Halloween,It Gonna Come - FKJ Remix,0,224506,False,0.592,0.541,7,-8.703,1,0.0533,0.655,0.00157,0.159,0.54,95.728,4,jazz,0.8978296721036128,0.1863336471336703,0.7312926445604327,0.3531242419440997,0.8108056111299698,0.2628419987776187,0.7622725259027593,0.4198838373914467,1.673593415512271,1.8516158865138832
7tfSlkyv8xmyoUEGd53mBC,Ella Fitzgerald;Louis Armstrong,Coffee Break,Dream A Little Dream Of Me - Single Version,0,187693,False,0.45,0.25,0,-8.333,1,0.096,0.909,0.0,0.131,0.377,82.108,4,jazz,0.8492069252533705,0.248938180476868,0.714819183695666,0.3393351390432042,0.8592556335550301,0.2279031958014233,0.606438550964294,0.4403581796811945,1.7650665073573837,1.856651627091034
33es3TwcRecbr3mJrEc8nw,Phlocalyst;Hoogway;Akīn,Afternoon Jazz,Rising,59,141971,False,0.366,0.398,4,-9.75,1,0.0758,0.785,0.846,0.111,0.0399,70.915,4,jazz,0.9003116466070762,0.1883039710574362,0.7451181775342722,0.3266492976033167,0.7475934792455992,0.3217963605236867,0.5515491709429224,0.4180796051715439,1.4748892567161511,1.8585326537294669
1m0AvdSjINx9FvsgvvI6ww,Nat King Cole,christmas but not christmas songs,Almost Like Being In Love - Remastered,0,113293,False,0.446,0.487,7,-6.783,1,0.0623,0.842,0.0,0.177,0.696,182.546,3,jazz,0.821294529985508,0.3050680269321921,0.6206946657550029,0.3750538724898916,0.8901532896695249,0.2220633356344139,0.7448249952489715,0.4268618459792068,1.814445397764169,1.8551249749752805
6k9i1ZHcGUF2tTY1gvpBp8,Scott Hamilton;Hans Backenroth;Kristian Leth;Jan Lundgren,Fraser Macpherson from the Pen Of,Night Spot,1,372447,False,0.551,0.271,5,-13.538,1,0.0336,0.77,0.457,0.134,0.561,101.771,4,jazz,0.8598209497567486,0.2257709410020198,0.6389922915946685,0.3742356442580571,0.7107323752962924,0.3277715623825165,0.6990877891334638,0.4382247248831151,1.6210086724478627,1.85365364812462
7wYi5jb7kaQ4IEoSZP91Su,Nat King Cole,Classic Christmas 2022,O Come All Ye Faithful - Remastered 1999,0,141146,False,0.257,0.217,5,-11.745,1,0.0279,0.636,5.92e-06,0.268,0.203,92.202,4,jazz,0.8308412531873942,0.2194684881860512,0.6902787250813711,0.3273533413597926,0.814400319625342,0.2236224424288348,0.5170603793916151,0.4100574881705238,1.742137931696046,1.8826786798792
2IjHpqkc0vO2iLvZ857Rnq,Nat King Cole,60s Christmas Party,Deck The Halls - Remastered 1999,0,68760,False,0.684,0.437,9,-10.522,1,0.0491,0.742,1.63e-05,0.224,0.964,107.607,4,jazz,0.7937034856870967,0.3263421947473126,0.6233300959457817,0.3711431255578317,0.8625905970942012,0.2676138172752868,0.6079372718280802,0.4376057152568002,1.8287787034443233,1.8571748762809897
5eF05n2gqGMhPPaylRsrrU,Zmeyev;Screen Jazzmaster,Distant Stars,Distant Stars,57,120000,False,0.696,0.308,11,-11.769,0,0.29,0.659,0.793,0.0892,0.757,79.949,4,jazz,0.868821863286373,0.236581640531631,0.7318573110724751,0.3437060546845886,0.7962174359177436,0.2985435301256047,0.5510237562769721,0.416995913594715,1.5048403359458902,1.857481843827439
5HCTDz7xlEpPN0hTW4mMGh,Jamie Cullum,Christmas Dinner 2022,It's Christmas,0,180626,False,0.534,0.533,5,-6.161,0,0.047,0.5,0.0,0.0875,0.478,136.854,4,jazz,0.8416332837399177,0.247008510279702,0.6316623181273677,0.3716330651025272,0.8132043001603153,0.2697351476247641,0.6845318210373089,0.4494465050132484,1.808383830171854,1.8516499620480948
7uki3SHvd09GpX4Fbq95Ui,Norah Jones,De ese gran pop de los 00's,Don't Know Why,0,186160,False,0.739,0.199,5,-11.763,1,0.028,0.88,1.27e-05,0.0591,0.628,88.467,4,jazz,0.7899127345580392,0.3110899230371728,0.6285646862611619,0.3803410600457317,0.797505896293477,0.2838959080711869,0.5948425793250199,0.4247778875460779,1.7614314982035435,1.8460432865109264
0LSY8Ky3xaWkACC6vNQtbz,Ella Fitzgerald;Louis Jordan & His Tympany Five,Best Christmas Songs 2022,Baby It's Cold Outside,0,163706,False,0.638,0.0767,10,-13.98,1,0.0588,0.937,0.0,0.121,0.599,114.353,4,jazz,0.8481912073411488,0.2623623819774395,0.6949859322975205,0.3566119923616946,0.8772067899215857,0.2238733839308317,0.648113444941481,0.4514519022483889,1.805436738945962,1.852411517583486
2gEBJ6WqblmOMqeInAolHw,Stan Getz;Astrud Gilberto;João Gilberto,The Greatest Jazz Mix,"It Might As Well Be Spring - Live At Carnegie Hall, NY / 1964",0,264706,False,0.361,0.116,3,-18.774,0,0.0432,0.924,3.57e-06,0.739,0.387,84.414,4,jazz,0.8821128606144815,0.2114097030563307,0.738203837934433,0.3427943534329612,0.7947731664930411,0.2912797562752859,0.6859618544834762,0.4241757437352832,1.6928861200241665,1.852672465911292
7GPKkJbfSduDWyoVvuaGq9,Nina Simone,Top Trending Romania - Vara 2022,Strange Fruit,1,209578,False,0.445,0.0553,11,-10.806,0,0.053,0.938,0.0,0.0865,0.22,87.228,1,jazz,0.8449753557675594,0.2188739035649482,0.7622280994324908,0.3059909730386831,0.8642073611201837,0.2257283239281232,0.6649523164914698,0.4428092894066173,1.8481130486640565,1.8705500236581225
2zrBDmnwMJYYFnC5SNxS9a,Nat King Cole,pov: you ride on santa's sleigh,O Tannenbaum - Remastered 1999,0,180200,False,0.25,0.228,3,-14.186,1,0.0364,0.811,0.000166,0.199,0.198,90.001,4,jazz,0.8628629408398035,0.2336819915870988,0.7522719891843793,0.3266693031460136,0.8923453667924105,0.1963593646568376,0.5292000925187693,0.4149200813861723,1.7354239274989,1.8588696818165171
28njLrZycTveXnYxP5CmbH,Charlie Haden;Hank Jones,Ultimate Calm Christmas Jazz,It Came Upon The Midnight Clear,0,176653,False,0.494,0.0421,10,-26.853,1,0.0453,0.981,0.928,0.104,0.264,112.015,3,jazz,0.669949299776218,0.3378857630953952,0.6563846090036839,0.351696171280459,0.8132556114120156,0.2684197356461235,0.3128791114848289,0.2787434639498996,1.5869542624304502,1.8499763942382152
7AHF3V7qRPhZV7gzJLZ3CL,Lester Young,The Complete Aladdin Recordings Of Lester Young,These Foolish Things - Remastered 1995,55,190933,False,0.593,0.103,10,-14.961,1,0.081,0.986,0.6,0.12,0.443,66.283,4,jazz,0.835809589086309,0.2724845157337318,0.7081587818457252,0.3567177727463269,0.7933938188918863,0.288908006476388,0.4754495033190219,0.3915108221716969,1.7356673487541383,1.85305398708651
2awoFGsXQwiU935BUlM6Wf,Gil Scott-Heron,Glitch The Ultimate Fantasy Playlist,Alien,0,572426,False,0.459,0.727,2,-11.668,1,0.593,0.766,0.0,0.959,0.596,107.96,4,jazz,0.8894026913944559,0.212981224000711,0.6768801017155979,0.390055896407624,0.8717101869781643,0.2281378392916223,0.7180429671676173,0.4313909881750743,1.7647600358368436,1.8498674268635655
44NRdYQw7P0GWuiunRv3hr,Godsmack,Faceless,I Stand Alone,68,246040,False,0.217,0.92,8,-4.479,1,0.0628,2.86e-05,0.0,0.102,0.376,167.169,4,metal,0.9721011804692176,0.0618526043113184,0.7575683061036523,0.3330787023697372,0.7391148337803217,0.314382400615549,0.7425140437418338,0.4286398015212099,1.7637587708191138,1.858093351449672
4Y2bR875LdPq9JILrY2FSw,Bad Wolves,Zombie EP,Zombie (Acoustic),55,259253,False,0.499,0.494,2,-6.069,0,0.0264,0.0646,0.0,0.182,0.129,77.011,4,metal,0.9132020063150031,0.1577969127177296,0.7195076331312451,0.3400033906430623,0.9129898925317697,0.167494118493644,0.7632685564471491,0.4111703241607971,1.7671683334622632,1.8525358333936697
4MiLgByToEVhuGwc6MrSIX,Breaking Benjamin,Halloween Metal Nights,Blood,3,189120,True,0.477,0.973,4,-2.731,0,0.0766,3.81e-05,3.3e-05,0.289,0.288,90.519,4,metal,0.947639026750488,0.1069578126125802,0.7129437989187917,0.3793367730654588,0.7339554694005778,0.3178036576213873,0.7159449040777429,0.4384679554653695,1.7836883799715693,1.8625778737250271
6T6GxQNHaCfGAGH5tjRRFA,Crown The Empire,Emo Christmas 2022,Burn,0,228213,False,0.444,0.843,5,-5.376,0,0.0641,0.0645,2.61e-05,0.135,0.399,153.959,4,metal,0.9605401094797196,0.08623009637827,0.7431669067668388,0.3494942138945934,0.7969690722976782,0.2936504632519321,0.7284320991329051,0.4337533838403865,1.7404179943738851,1.85224127287941
78gsvivelCP8Kh0tSRTy8D,Linkin Park,Minutes to Midnight,Bleed It Out,58,164760,True,0.542,0.932,4,-4.896,1,0.05,0.0747,0.0,0.613,0.698,140.135,4,metal,0.9483436334317684,0.1163284847238464,0.6748742233006763,0.3965565520903903,0.9114400931387864,0.1706874122583233,0.7317334431539497,0.4344174202501755,1.8425438753552248,1.8581230427322135
1MmzIqMP1y5AGIX20RZxDc,Fuel,Halloween Metal Nights,Won't Back Down,0,201426,False,0.465,0.883,8,-4.794,1,0.0504,0.000101,0.425,0.638,0.133,95.04,4,metal,0.9715535799709328,0.0647749318842377,0.7413037036162748,0.3535006417257341,0.7423029165155047,0.3285870336942527,0.7456171565201278,0.4119379003847769,1.7483027150029702,1.8517736451461069
6Nd6ntkzr4t8o1FKPGOSMt,Whitesnake,Whitesnake (2018 Remaster),Here I Go Again - 2018 Remaster,69,275395,False,0.292,0.823,7,-6.763,1,0.0407,0.0117,7.79e-05,0.155,0.244,89.939,4,metal,0.939157444792542,0.1286782971911144,0.6971489891432316,0.3678252670294858,0.8395136701750316,0.2502532207717396,0.7110256047646142,0.4381911579926319,1.82822924011398,1.8597095462886624
70VfAhsPWCKIXO9yc1rKQN,Almafuerte,Mundo Guanaco,El Pibe Tigre,41,243106,False,0.58,0.852,4,-7.099,0,0.0756,0.000384,0.0,0.11,0.576,116.936,4,metal,0.9594134476971452,0.0907512214968834,0.7198042739973766,0.3660191668083281,0.7591795081558055,0.3237097874177145,0.7292821445564137,0.4293310823471116,1.7804106283342365,1.8575048392418445
0sDiCaxE8xmytubZFTqLK2,Celldweller,FiXT Presents: Sinister Sounds,When Your Walls Fall,5,308199,False,0.465,0.568,2,-8.231,1,0.0339,0.00427,0.871,0.109,0.0273,95.012,4,metal,0.96986413229014,0.0660215596945616,0.7982218696906895,0.3054831240382398,0.5009448002148051,0.3334457803689462,0.7012895935969607,0.4324129665450623,1.5896759483885614,1.864617903311074
6RJdYpFQwLyNfDc5FbjkgV,Disturbed,Ten Thousand Fists,Stricken,72,245226,False,0.402,0.969,8,-2.825,1,0.181,9.14e-05,0.0325,0.225,0.262,173.847,4,metal,0.9640877650716888,0.082154780951435,0.7148568833119765,0.3799251577435751,0.7859448792083767,0.314921631474782,0.7478735264360828,0.4269736515125047,1.77566382081097,1.8667700128806353
2dbA4sPwu3iK72c0mA6907,Red Hot Chili Peppers,Return of the Dream Canteen,Bella,66,291346,False,0.492,0.815,7,-5.499,0,0.0487,0.00643,2e-05,0.0875,0.812,171.379,4,metal,0.900984498683738,0.1876777922217609,0.6649734400696957,0.390210720741739,0.81310019874659,0.266921284858864,0.7191680250627661,0.4373758262700002,1.7324650299377196,1.8536735374537991
4UH2UeR4NKZ4aG4mJI4WBS,Celldweller,FiXT Presents: Sinister Sounds,Halloween Theme,7,95777,False,0.449,0.879,11,-3.968,1,0.0388,0.00764,0.948,0.8,0.085,135.055,4,metal,0.9333778485568826,0.1382465516941546,0.7300888287385245,0.3497867123969962,0.8462549446366013,0.267789407847544,0.6849035547888727,0.4385428016500865,1.732853271108338,1.852608971192508
77loZpT5Y5PRP1S451P9Yz,Hoobastank,The Reason (15th Anniversary Deluxe),The Reason,81,232800,False,0.472,0.671,4,-4.649,1,0.029,0.0129,0.0,0.159,0.0681,82.952,4,metal,0.943364484961441,0.1161213221368795,0.7044468753441446,0.3601314292682347,0.7715131349905742,0.3154160987431957,0.7246905675606652,0.4407482064667944,1.7284798237752443,1.853322342843328
3KXW97hQNrLiObudx0b3ZI,Poison,Fishing Music,Every Rose Has Its Thorn - Remastered 2003,0,260160,False,0.533,0.647,6,-5.556,1,0.0332,0.161,1.18e-05,0.372,0.287,140.165,4,metal,0.8945145304924901,0.1926352809374966,0.6660726478944857,0.3836125738192706,0.873956687274955,0.2136653539141615,0.796675372623538,0.3958226468157161,1.8190779259462375,1.854779856570828
5KTBaWu8IOczQ0sPWzZ7MY,Rammstein,Zeit,Dicke Titten,75,218593,False,0.63,0.823,6,-4.857,1,0.0496,0.0205,0.00458,0.0377,0.565,117.048,4,metal,0.910848411503646,0.1810256487464717,0.6627184071057088,0.3780964742004196,0.855835890974445,0.2323991406386288,0.719979410659765,0.4386510859646599,1.7569935474438385,1.8524815722564667
5rAxhWcgFng3s570sGO2F8,Linkin Park,Hybrid Theory (Bonus Edition),A Place for My Head,70,184640,False,0.603,0.908,11,-5.254,1,0.184,0.0144,0.0,0.671,0.457,133.063,4,metal,0.9394601002472583,0.1237081270686809,0.7096098684502933,0.3738307085338707,0.8166150599751817,0.2794117402813589,0.7009747457974043,0.4365543172039776,1.7843558441744456,1.8448958711073045
6CqHve8qCxKzEd3ciOy6xj,Slipknot,Rock Brandneu,Yen,3,285315,False,0.568,0.934,9,-4.428,1,0.107,0.000885,0.0297,0.36,0.319,137.005,4,metal,0.9713887951303184,0.0575255683413487,0.7752206933706565,0.3224881279807083,0.7423488840074679,0.3178536205730874,0.6724710353724035,0.4500614399364256,1.7243678561291615,1.8538254600117472
6y20BV5L33R8YXM0YuI38N,Queens of the Stone Age,Songs For The Deaf,No One Knows,72,278746,False,0.509,0.584,0,-4.907,1,0.057,0.0368,9.96e-05,0.384,0.685,170.411,4,metal,0.9385780764758984,0.111756515045065,0.7008598763265839,0.3648385184286374,0.7016633840334119,0.3442055160220926,0.7220328998169021,0.4246433766910787,1.6600658617460544,1.8492954451576873
3aoIw20fhjGMoXoQ38EbMS,Ghost,Halloween Metal Nights,Square Hammer,2,239293,False,0.529,0.903,2,-4.396,0,0.0483,3.31e-05,0.182,0.259,0.746,129.986,4,metal,0.9166992204035144,0.1698104817873187,0.6187468511007376,0.3988534502969877,0.7983493396693228,0.2869034303922327,0.7203433145162401,0.4317849977513413,1.7129045446893334,1.856019937824979
7KaqcST5QdMTGPCKWW9ayv,Machine Head,Metal,Davidian,0,296626,False,0.276,0.937,7,-6.952,1,0.163,0.000531,0.123,0.227,0.306,153.814,3,metal,0.9860340287928326,0.0332128907570277,0.7758604907019856,0.3244609686047611,0.7312741536289068,0.3249697387319722,0.7771748635339409,0.4123114935532214,1.76324681059809,1.858213452804781
697M5JB8FDIyRXEXgl1pBZ,Linkin Park,Meteora (Bonus Edition),From the Inside,67,173933,False,0.466,0.965,1,-2.597,0,0.0904,0.042,0.0,0.101,0.453,95.028,3,metal,0.9330017624749088,0.1392878150148954,0.7315165785413404,0.359848196110473,0.7944625474535815,0.3015113587012757,0.7303428480981861,0.427609091022776,1.81110070956774,1.854790861220734
2L6NcYYiU1Ehy7aHPOPkiH,The Devil Wears Prada,Metal Lives!,Home for Grave,0,205000,False,0.501,0.986,2,-3.162,0,0.076,0.000541,2.29e-05,0.372,0.117,107.472,4,metal,0.9764001893717696,0.0556005512325175,0.772962918347727,0.3406918782102868,0.8078591611350966,0.2666686339436613,0.7338352579883235,0.4346177406243525,1.7613476672518595,1.8581359438217568
0UrWr7Jnu1heq1o99ZwUd0,P.O.D.,Satellite (U.S. Version),Youth of the Nation,71,256240,False,0.563,0.86,8,-7.533,1,0.0621,0.00834,0.0106,0.39,0.517,97.867,4,metal,0.953694534990102,0.0951648254008761,0.7446099746765789,0.349252820917288,0.6785245163336808,0.3468586607667797,0.6844294394915169,0.4416102340125223,1.6698465623292855,1.85738921696892
0FrFqoPT7JB0ezIU9g2OLC,Deftones,Metal,Ohms,0,250222,False,0.112,0.978,4,-2.64,1,0.117,0.000108,0.0241,0.117,0.371,173.097,3,metal,0.968311787174387,0.0668006376364007,0.7157574692891799,0.3726910996316142,0.8008895793210677,0.2802049220036127,0.6834659519528997,0.4412701035551914,1.791292558707661,1.8579264609049928
4e9eGQYsOiBcftrWXwsVco,System Of A Down,Toxicity,Aerials,77,235053,False,0.364,0.922,0,-4.217,0,0.0567,0.000915,0.0346,0.0697,0.227,79.342,4,metal,0.9587882138033073,0.089652156237681,0.7289394265654142,0.3556900662682252,0.8606622437723218,0.2227855310508422,0.7083154671196226,0.4356278291514159,1.7916235954128474,1.8543430838386197
2iptAVf9jZerlywLwiGhak,Three Days Grace,Human,Fallen Angel,64,186146,False,0.453,0.911,2,-3.775,0,0.0382,0.00554,0.0,0.0627,0.218,137.011,4,metal,0.911437321883152,0.1755264706552185,0.6891963138154059,0.371480862921999,0.8710087938152713,0.2274450864606013,0.6785300821102713,0.4389794759479505,1.805603716788416,1.860499242039204
18lSBq4bUQg32GeQ8gIu1e,Shinedown,Rock - Best of 2022,Planet Zero,6,222738,False,0.416,0.964,9,-2.967,1,0.112,2.35e-05,0.000875,0.473,0.212,157.925,4,metal,0.9163589991947566,0.150746284599936,0.6664201685028892,0.3812600733156089,0.7922123316291967,0.2857117796513231,0.6748277290432453,0.441572002762334,1.7712977741289129,1.864319941462076
4eCQkJy0Gq9i5lQqOJcVKN,Avenged Sevenfold,Metal Lives!,Hail to the King,0,305906,False,0.58,0.916,3,-4.357,0,0.0387,0.000295,0.0255,0.126,0.68,118.002,4,metal,0.9108617792321888,0.1648103172232475,0.6986360560151671,0.3513524549102048,0.7507881675739355,0.2992737746245416,0.7946354540604812,0.3890354050424622,1.8171837804812885,1.862448136007557
